function,epsilon,lsb_in,msb_out,lsb_out,LUTs,FFs,DSPs,BRAMs,avg_error,errors
log(x+0.1)/log(2),0.1,-3,2,-3,3,0,0,0.0,0.030849439800720482,"0.053071905113,0.027003093445,0.014573172830,0.050999418556,0.013034405834,0.036052900240,0.015534746363,0.036525876025"
log(x+0.1)/log(2),0.1,-4,2,-3,3,0,0,0.0,0.02927685355995719,"0.053071905113,0.003511623254,0.027003093445,0.048366138830,0.014573172830,0.027533975529,0.050999418556,0.020663340185,0.013034405834,0.030992359676,0.036052900240,0.030351828613,0.015534746363,0.007103536007,0.036525876025,0.053111336460"
log(x+0.1)/log(2),0.1,-5,2,-3,3,0,0,0.0,0.03132224796938376,"0.053071905113,0.054610672109,0.003511623254,0.007268215500,0.027003093445,0.035623909731,0.048366138830,0.024502752916,0.014573172830,0.016190757324,0.027533975529,0.047180975383,0.050999418556,0.017921907997,0.020663340185,0.060866545311,0.013034405834,0.038716612136,0.030992359676,0.027512228537,0.036052900240,0.028064857613,0.030351828613,0.038505093350,0.015534746363,0.057376742489,0.007103536007,0.041476644438,0.036525876025,0.008988783227,0.053111336460,0.029075580001"
log(x+0.1)/log(2),0.1,-6,2,-3,6,0,0,0.0,0.030264136504337513,"0.053071905113,0.012525270742,0.054610672109,0.017339243210,0.003511623254,0.010961919277,0.007268215500,0.005838904430,0.027003093445,0.055141554192,0.035623909731,0.003984599039,0.048366138830,0.027984747300,0.024502752916,0.044538891514,0.014573172830,0.048436624696,0.016190757324,0.041756591885,0.027533975529,0.026103988073,0.047180975383,0.002744249949,0.050999418556,0.027307345996,0.017921907997,0.061776197587,0.020663340185,0.020677455196,0.060866545311,0.025033635000,0.013034405834,0.050123724569,0.038716612136,0.003441137388,0.030992359676,0.060376862443,0.027512228537,0.004620392404,0.036052900240,0.058184845989,0.028064857613,0.001439136697,0.030351828613,0.058696454307,0.038505093350,0.011232163200,0.015534746363,0.041814071162,0.057376742489,0.032021168212,0.007103536007,0.017391025913,0.041476644438,0.059833249517,0.036525876025,0.013589064748,0.008988783227,0.031218730611,0.053111336460,0.050323313706,0.029075580001,0.008136242309"
log(x+0.1)/log(2),0.1,-7,2,-3,10,0,0,0.0,0.031126070861496193,"0.053071905113,0.036596361891,0.012525270742,0.018147346710,0.054610672109,0.028805336079,0.017339243210,0.057428525192,0.003511623254,0.053743770110,0.010961919277,0.052110331579,0.007268215500,0.060700839464,0.005838904430,0.047012977836,0.027003093445,0.022240425575,0.055141554192,0.009045139603,0.035623909731,0.046048658605,0.003984599039,0.036887682377,0.048366138830,0.009685670666,0.027984747300,0.060303474344,0.024502752916,0.010431037194,0.044538891514,0.047141035286,0.014573172830,0.017275693210,0.048436624696,0.046061286907,0.016190757324,0.013073837181,0.041756591885,0.055119807201,0.027533975529,0.000465732331,0.026103988073,0.052193216942,0.047180975383,0.022002412387,0.002744249949,0.027073579311,0.050999418556,0.050465066983,0.027307345996,0.004515481122,0.017921907997,0.040015678848,0.061776197587,0.041786631751,0.020663340185,0.000155131322,0.020677455196,0.040911938936,0.060866545311,0.044451088827,0.025033635000,0.005874056716,0.013034405834,0.031698250099,0.050123724569,0.056683158665,0.038716612136,0.020971061946,0.003441137388,0.013878338812,0.030992359676,0.047905742612,0.060376862443,0.043850965352,0.027512228537,0.011356460146,0.004620392404,0.020422248526,0.036052900240,0.051516017628,0.058184845989,0.043046249151,0.028064857613,0.013237439935,0.001439136697,0.015967910450,0.030351828613,0.044593751188,0.058696454307,0.052337366529,0.038505093350,0.024804182773,0.011232163200,0.002213367865,0.015534746363,0.028734244118,0.041814071162,0.054776377956,0.057376742489,0.044643252581,0.032021168212,0.019508556898,0.007103536007,0.005195728943,0.017391025913,0.029484097901,0.041476644438,0.053370323019,0.059833249517,0.048132495673,0.036525876025,0.025011888008,0.013589064748,0.002255973940,0.008988783227,0.020146573112,0.031218730611,0.042206560121,0.053111336460,0.061065694246,0.050323313706,0.039660330643,0.029075580001,0.018567922183,0.008136242309,0.002220550488"
log(x+0.1)/log(2),0.1,-8,2,-3,17,0,0,0.0,0.031159195845618274,"0.053071905113,0.016645659386,0.036596361891,0.037056758109,0.012525270742,0.060459747805,0.018147346710,0.026800059344,0.054610672109,0.012299867251,0.028805336079,0.056228256603,0.017339243210,0.020528942381,0.057428525192,0.031592177702,0.003511623254,0.037781525338,0.053743770110,0.021028194967,0.010961919277,0.042258049767,0.052110331579,0.022115591282,0.007268215500,0.036065479807,0.060700839464,0.033009105595,0.005838904430,0.020829046032,0.047012977836,0.052269852055,0.027003093445,0.002171240465,0.022240425575,0.046245888586,0.055141554192,0.031909247955,0.009045139603,0.013462259807,0.035623909731,0.057450272184,0.046048658605,0.024863328715,0.003984599039,0.016596278384,0.036887682377,0.056897643108,0.048366138830,0.028896274632,0.009685670666,0.009272487038,0.027984747300,0.046457407371,0.060303474344,0.042292066359,0.024502752916,0.006930123468,0.010431037194,0.027585758233,0.044538891514,0.061295119839,0.047141035286,0.030765206332,0.014573172830,0.001439145159,0.017275693210,0.032940288373,0.048436624696,0.061231721548,0.046061286907,0.031048716052,0.016190757324,0.001484258509,0.013073837181,0.027486494918,0.041756591885,0.055886920720,0.055119807201,0.041260958640,0.027533975529,0.013936372128,0.000465732331,0.012880292917,0.026103988073,0.039207575347,0.052193216942,0.059936982807,0.047180975383,0.034536766130,0.022002412387,0.009576021687,0.002744249949,0.014960199659,0.027073579311,0.039086097013,0.050999418556,0.062184831197,0.050465066983,0.038839741863,0.027307345996,0.015866405459,0.004515481122,0.006746832441,0.017921907997,0.029011086659,0.040015678848,0.050936965225,0.061776197587,0.052465400277,0.041786631751,0.031186326597,0.020663340185,0.010216552750,0.000155131322,0.010452784185,0.020677455196,0.030830171557,0.040911938936,0.050923742064,0.060866545311,0.054258706754,0.044451088827,0.034709694349,0.025033635000,0.015422040215,0.005874056716,0.003611151947,0.013034405834,0.022396509037,0.031698250099,0.040940402404,0.050123724569,0.059248960817,0.056683158665,0.047671917370,0.038716612136,0.029816552812,0.020971061946,0.012179474466,0.003441137388,0.005244590478,0.013878338812,0.022460726055,0.030992359676,0.039473836431,0.047905742612,0.056288654292,0.060376862443,0.052090251258,0.043850965352,0.035658467239,0.027512228537,0.019411729766,0.011356460146,0.003345917407,0.004620392404,0.012542955097,0.020422248526,0.028258742758,0.036052900240,0.043805175964,0.051516017628,0.059185865788,0.058184845989,0.050595690977,0.043046249151,0.035536107044,0.028064857613,0.020632100106,0.013237439935,0.005880488547,0.001439136697,0.008721812641,0.015967910450,0.023177795725,0.030351828613,0.037490363914,0.044593751188,0.051662334858,0.058696454307,0.059303556022,0.052337366529,0.045404652368,0.038505093350,0.031638373862,0.024804182773,0.018002213356,0.011232163200,0.004493734131,0.002213367865,0.008889432721,0.015534746363,0.022149590785,0.028734244118,0.035288980704,0.041814071162,0.048309782455,0.054776377956,0.061214117513,0.057376742489,0.050995949067,0.044643252581,0.038318406673,0.032021168212,0.025751297236,0.019508556898,0.013292713414,0.007103536007,0.000940796859,0.005195728943,0.011306263452,0.017391025913,0.023450232808,0.029484097901,0.035492832289,0.041476644438,0.047435740233,0.053370323019,0.059280593640,0.059833249517,0.053971010485,0.048132495673,0.042317513835,0.036525876025,0.030757395566,0.025011888008,0.019289171100,0.013589064748,0.007911390986,0.002255973940,0.003377360202,0.008988783227,0.014578464923,0.020146573112,0.025693273681,0.031218730611,0.036723106006,0.042206560121,0.047669251391,0.053111336460,0.058532970202,0.061065694246,0.055684505460,0.050323313706,0.044981970911,0.039660330643,0.034358248082,0.029075580001,0.023812184740,0.018567922183,0.013342653737,0.008136242309,0.002948552286,0.002220550488,0.007371198733"
log(x+0.1)/log(2),0.1,-9,2,-3,26,0,0,0.0,0.031067780519390423,"0.053071905113,0.044022098317,0.016645659386,0.010220946467,0.036596361891,0.062498225334,0.037056758109,0.012052751979,0.012525270742,0.036691581872,0.060459747805,0.041157324757,0.018147346710,0.004501392235,0.026800059344,0.048759311920,0.054610672109,0.033300165863,0.012299867251,0.008399125417,0.028805336079,0.048926932000,0.056228256603,0.036652718267,0.017339243210,0.001719092606,0.020528942381,0.039096702420,0.057428525192,0.049469668432,0.031592177702,0.013933511206,0.003511623254,0.020748328179,0.037781525338,0.054615964202,0.053743770110,0.037293249330,0.021028194967,0.004944471632,0.010961919277,0.026694845542,0.042258049767,0.057655154725,0.052110331579,0.037035011117,0.022115591282,0.007348880573,0.007268215500,0.021738698308,0.036065479807,0.050251386050,0.060700839464,0.046788532609,0.033009105595,0.019360044083,0.005838904430,0.007556688939,0.020829046032,0.033980413684,0.047012977836,0.059928865721,0.052269852055,0.039581159525,0.027003093445,0.014533741483,0.002171240465,0.010086225290,0.022240425575,0.034293085824,0.046245888586,0.058100474931,0.055141554192,0.043478636667,0.031909247955,0.020431899905,0.009045139603,0.002252451731,0.013462259807,0.024585638278,0.035623909731,0.046578366620,0.057450272184,0.056759138687,0.046048658605,0.035417106875,0.024863328715,0.014386194499,0.003984599039,0.006342539123,0.016596278384,0.026777654732,0.036887682377,0.046927354353,0.056897643108,0.058200498935,0.048366138830,0.038598362582,0.028896274632,0.019258997373,0.009685670666,0.000175451384,0.009272487038,0.018658955028,0.027984747300,0.037250643255,0.046457407371,0.055605789585,0.060303474344,0.051269662479,0.042292066359,0.033369990670,0.024502752916,0.015689683110,0.006930123468,0.001776571883,0.010431037194,0.019033895368,0.027585758233,0.036087226799,0.044538891514,0.052941332509,0.061295119839,0.055399186288,0.047141035286,0.038929885967,0.030765206332,0.022646473365,0.014573172830,0.006544799074,0.001439145159,0.009379148915,0.017275693210,0.025129251204,0.032940288373,0.040709262671,0.048436624696,0.056122817841,0.061231721548,0.053626564027,0.046061286907,0.038535474114,0.031048716052,0.023600609468,0.016190757324,0.008818768668,0.001484258509,0.005813152299,0.013073837181,0.020298163949,0.027486494918,0.034639187016,0.041756591885,0.048839055990,0.055886920720,0.062099477519,0.055119807201,0.048173741588,0.041260958640,0.034381140925,0.027533975529,0.020719153973,0.013936372128,0.007185330137,0.000465732331,0.006222712847,0.012880292917,0.019507291436,0.026103988073,0.032670658677,0.039207575347,0.045715006502,0.052193216942,0.058642467918,0.059936982807,0.053544880898,0.047180975383,0.040845018599,0.034536766130,0.028255976755,0.022002412387,0.015775838022,0.009576021687,0.003402734386,0.002744249949,0.008865154510,0.014960199659,0.021029602977,0.027073579311,0.033092340818,0.039086097013,0.045055054807,0.050999418556,0.056919390100,0.062184831197,0.056313048403,0.050465066983,0.044640694757,0.038839741863,0.033062020722,0.027307345996,0.021575534559,0.015866405459,0.010179779882,0.004515481122,0.001126665454,0.006746832441,0.012345190420,0.017921907997,0.023477151830,0.029011086659,0.034523875334,0.040015678848,0.045486656359,0.050936965225,0.056366761025,0.061776197587,0.057834572983,0.052465400277,0.047116135562,0.041786631751,0.036476743383,0.031186326597,0.025915239108,0.020663340185,0.015430490629,0.010216552750,0.005021390345,0.000155131322,0.005313145543,0.010452784185,0.015574177710,0.020677455196,0.025762744355,0.030830171557,0.035879861839,0.040911938936,0.045926525287,0.050923742064,0.055903709179,0.060866545311,0.059187632084,0.054258706754,0.049346563633,0.044451088827,0.039572169599,0.034709694349,0.029863552604,0.025033635000,0.020219833267,0.015422040215,0.010640149723,0.005874056716,0.001123657163,0.003611151947,0.008330472612,0.013034405834,0.017723051627,0.022396509037,0.027054876149,0.031698250099,0.036326727091,0.040940402404,0.045539370407,0.050123724569,0.054693557471,0.059248960817,0.061209974556,0.056683158665,0.052170502371,0.047671917370,0.043187316181,0.038716612136,0.034259719370,0.029816552812,0.025387028175,0.020971061946,0.016568571374,0.012179474466,0.007803689974,0.003441137388,0.000908263075,0.005244590478,0.009567923174,0.013878338812,0.018175914349,0.022460726055,0.026732849523,0.030992359676,0.035239330776,0.039473836431,0.043695949602,0.047905742612,0.052103287153,0.056288654292,0.060461914479,0.060376862443,0.056227607236,0.052090251258,0.047964726454,0.043850965352,0.039748901056,0.035658467239,0.031579598135,0.027512228537,0.023456293786,0.019411729766,0.015378472901,0.011356460146,0.007345628981,0.003345917407,0.000642736063,0.004620392404,0.008587112089,0.012542955097,0.016487980910,0.020422248526,0.024345816463,0.028258742758,0.032161084983,0.036052900240,0.039934245172,0.043805175964,0.047665748353,0.051516017628,0.055356038636,0.059185865788,0.061994446938,0.058184845989,0.054385278239,0.050595690977,0.046816031910,0.043046249151,0.039286291222,0.035536107044,0.031795645937,0.028064857613,0.024343692174,0.020632100106,0.016930032278,0.013237439935,0.009554274695,0.005880488547,0.002216033844,0.001439136697,0.005085070002,0.008721812641,0.012349410833,0.015967910450,0.019577357018,0.023177795725,0.026769271418,0.030351828613,0.033925511492,0.037490363914,0.041046429409,0.044593751188,0.048132372145,0.051662334858,0.055183681592,0.058696454307,0.062200694652,0.059303556022,0.055816256667,0.052337366529,0.048866845152,0.045404652368,0.041950748298,0.038505093350,0.035067648214,0.031638373862,0.028217231540,0.024804182773,0.021399189357,0.018002213356,0.014613217105,0.011232163200,0.007859014502,0.004493734131,0.001136285464,0.002213367865,0.005555261972,0.008889432721,0.012215915728,0.015534746363,0.018845959753,0.022149590785,0.025445674103,0.028734244118,0.032015335004,0.035288980704,0.038555214929,0.041814071162,0.045065582660,0.048309782455,0.051546703357,0.054776377956,0.057998838623,0.061214117513,0.060577753433,0.057376742489,0.054182818136,0.050995949067,0.047816104180,0.044643252581,0.041477363575,0.038318406673,0.035166351583,0.032021168212,0.028882826663,0.025751297236,0.022626550420,0.019508556898,0.016397287543,0.013292713414,0.010194805758,0.007103536007,0.004018875775,0.000940796859,0.002130728766,0.005195728943,0.008254231341,0.011306263452,0.014351852595,0.017391025913,0.020423810383,0.023450232808,0.026470319824,0.029484097901,0.032491593343,0.035492832289,0.038487840715,0.041476644438,0.044459269112,0.047435740233,0.050406083141,0.053370323019,0.056328484894,0.059280593640,0.062226673979,0.059833249517,0.056899152429,0.053971010485,0.051048799559,0.048132495673,0.045222074995,0.042317513835,0.039418788647,0.036525876025,0.033638752706,0.030757395566,0.027881781616,0.025011888008,0.022147692029,0.019289171100,0.016436302777,0.013589064748,0.010747434834,0.007911390986,0.005080911285,0.002255973940,0.000563442710,0.003377360202,0.006185799946,0.008988783227,0.011786331207,0.014578464923,0.017365205293,0.020146573112,0.022922589056,0.025693273681,0.028458647425,0.031218730611,0.033973543441,0.036723106006,0.039467438279,0.042206560121,0.044940491280,0.047669251391,0.050392859980,0.053111336460,0.055824700135,0.058532970202,0.061236165748,0.061065694246,0.058372590905,0.055684505460,0.053001419247,0.050323313706,0.047650170378,0.044981970911,0.042318697050,0.039660330643,0.037006853638,0.034358248082,0.031714496122,0.029075580001,0.026441482062,0.023812184740,0.021187670571,0.018567922183,0.015952922299,0.013342653737,0.010737099406,0.008136242309,0.005540065541,0.002948552286,0.000361685821,0.002220550488,0.004798173187,0.007371198733,0.009939643493"
